"spes","diet","percent","change_number","spe_number","spes_hou","change_diet_number","change_diet_number_hou","PRJ_exsist_number","change_PRJ_number","Bact_host","group","type"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Low_urbanization",0.1249387366083,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Omnivores",-0.1249387366083,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","MRE",-0.301029995663981,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","MRE|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Chow_diet",0.138302698166281,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","Chow_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","High_protein_diet",-0.397940008672038,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","High_protein_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","High_urbanization",-0.1249387366083,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Low_fiber_diet",-0.367976785294594,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","Low_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Vegatarian",-0.1249387366083,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","High_sugar_diet",-0.397940008672038,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","High_sugar_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","EEN_diet",0.301029995663981,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","High_fiber_diet",-0.602059991327962,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","High_fiber_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","High_fat_diet",0.146128035678238,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","High_fat_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Baseline",-0.367976785294594,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","HFHS_diet",-0.176091259055681,36,3645,2.80555119781444,13,0.21532506449998,423,0.0851063829787234,"Faecalibacterium","HFHS_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Siphoviridae.g__Oengusvirus.s__Faecalibacterium_virus_Oengus","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Drulisvirus.s__Escherichia_virus_Minorna","WTP_diet",-0.176091259055681,1,65,0.142402110886975,2,0.248069469178417,6,0.166666666666667,"Escherichia","WTP_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Drulisvirus.s__Escherichia_virus_Minorna","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Drulisvirus.s__Escherichia_virus_Minorna","Baseline",0.176091259055681,1,65,0.142402110886975,2,0.248069469178417,6,0.166666666666667,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Drulisvirus.s__Escherichia_virus_Minorna","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_AAPEc6","Mediterranean_diet",0.397940008672038,3,101,0.391736374316216,3,0.298511157062997,36,0.0833333333333333,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_AAPEc6","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_AAPEc6","Baseline",-0.397940008672038,3,101,0.391736374316216,3,0.298511157062997,36,0.0833333333333333,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_AAPEc6","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_AAPEc6","Control",-0.397940008672038,3,101,0.391736374316216,3,0.298511157062997,36,0.0833333333333333,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_AAPEc6","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_ACGC91","Baseline",0.397940008672038,3,104,0.389588141691759,3,0.294174202707276,36,0.0833333333333333,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_ACGC91","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_ACGC91","Mediterranean_diet",-0.397940008672038,3,104,0.389588141691759,3,0.294174202707276,36,0.0833333333333333,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_ACGC91","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_ACGC91","Control",-0.397940008672038,3,104,0.389588141691759,3,0.294174202707276,36,0.0833333333333333,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_ACGC91","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_C","Control",-0.397940008672038,3,82,0.407744314701004,3,0.33129457822454,24,0.125,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_C","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_C","Baseline",-0.397940008672038,3,82,0.407744314701004,3,0.33129457822454,24,0.125,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_C","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_C","Mediterranean_diet",0.397940008672038,3,82,0.407744314701004,3,0.33129457822454,24,0.125,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_C","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_K1E","Baseline",0.397940008672038,3,100,0.392472061943438,3,0.3,36,0.0833333333333333,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_K1E","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_K1E","Control",-0.397940008672038,3,100,0.392472061943438,3,0.3,36,0.0833333333333333,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_K1E","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_K1E","Mediterranean_diet",-0.397940008672038,3,100,0.392472061943438,3,0.3,36,0.0833333333333333,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_K1E","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_LL11","Control",-0.397940008672038,3,108,0.386852807234542,3,0.288675134594813,39,0.0769230769230769,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_LL11","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_LL11","Baseline",-0.397940008672038,3,108,0.386852807234542,3,0.288675134594813,39,0.0769230769230769,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_LL11","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_LL11","Mediterranean_diet",0.397940008672038,3,108,0.386852807234542,3,0.288675134594813,39,0.0769230769230769,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_LL11","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_mutPK1A2","Control",-0.397940008672038,3,103,0.390294645709128,3,0.295598783449288,36,0.0833333333333333,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_mutPK1A2","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_mutPK1A2","Baseline",0.397940008672038,3,103,0.390294645709128,3,0.295598783449288,36,0.0833333333333333,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_mutPK1A2","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_mutPK1A2","Mediterranean_diet",-0.397940008672038,3,103,0.390294645709128,3,0.295598783449288,36,0.0833333333333333,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_mutPK1A2","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","High_urbanization",-0.176091259055681,4,109,0.514920840284627,4,0.383130514088461,39,0.102564102564103,"Escherichia","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Low_urbanization",0.176091259055681,4,109,0.514920840284627,4,0.383130514088461,39,0.102564102564103,"Escherichia","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Mediterranean_diet",0.397940008672038,4,109,0.514920840284627,4,0.383130514088461,39,0.102564102564103,"Escherichia","Mediterranean_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Control",-0.397940008672038,4,109,0.514920840284627,4,0.383130514088461,39,0.102564102564103,"Escherichia","Control|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Baseline",-0.397940008672038,4,109,0.514920840284627,4,0.383130514088461,39,0.102564102564103,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Autographiviridae.g__Vectrevirus.s__Escherichia_virus_VEc3","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Chaseviridae.g__Carltongylesvirus.s__Escherichia_virus_GJ1","Vegatarian",0.397940008672038,3,42,0.469313365026215,2,0.308606699924184,9,0.333333333333333,"Escherichia","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Chaseviridae.g__Carltongylesvirus.s__Escherichia_virus_GJ1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Chaseviridae.g__Carltongylesvirus.s__Escherichia_virus_GJ1","Omnivores",-0.397940008672038,3,42,0.469313365026215,2,0.308606699924184,9,0.333333333333333,"Escherichia","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Chaseviridae.g__Carltongylesvirus.s__Escherichia_virus_GJ1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Chaseviridae.g__Carltongylesvirus.s__Escherichia_virus_GJ1","EEN_diet",-0.397940008672038,3,42,0.469313365026215,2,0.308606699924184,9,0.333333333333333,"Escherichia","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Chaseviridae.g__Carltongylesvirus.s__Escherichia_virus_GJ1","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Vegatarian",0.397940008672038,4,103,0.520392860945504,3,0.295598783449288,45,0.0888888888888889,"Escherichia","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Low_urbanization",0.176091259055681,4,103,0.520392860945504,3,0.295598783449288,45,0.0888888888888889,"Escherichia","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","High_urbanization",-0.176091259055681,4,103,0.520392860945504,3,0.295598783449288,45,0.0888888888888889,"Escherichia","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Omnivores",-0.397940008672038,4,103,0.520392860945504,3,0.295598783449288,45,0.0888888888888889,"Escherichia","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","EEN_diet",-0.397940008672038,4,103,0.520392860945504,3,0.295598783449288,45,0.0888888888888889,"Escherichia","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Badaguanvirus.s__Escherichia_virus_IME347","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_PHB17","High_urbanization",-0.397940008672038,3,155,0.362488509487381,3,0.24096579867075,51,0.0588235294117647,"Escherichia","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_PHB17","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_PHB17","Low_urbanization",0.397940008672038,3,155,0.362488509487381,3,0.24096579867075,51,0.0588235294117647,"Escherichia","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_PHB17","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","EEN_diet",-0.397940008672038,6,162,0.719437399704394,4,0.314269680527354,51,0.117647058823529,"Escherichia","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","High_urbanization",-0.397940008672038,6,162,0.719437399704394,4,0.314269680527354,51,0.117647058823529,"Escherichia","High_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Omnivores",-0.397940008672038,6,162,0.719437399704394,4,0.314269680527354,51,0.117647058823529,"Escherichia","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Low_urbanization",0.397940008672038,6,162,0.719437399704394,4,0.314269680527354,51,0.117647058823529,"Escherichia","Low_urbanization|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Vegatarian",0.397940008672038,6,162,0.719437399704394,4,0.314269680527354,51,0.117647058823529,"Escherichia","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Changchunvirus.s__Escherichia_virus_W011D","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Baseline",0.301029995663981,5,69,0.70338085356552,3,0.361157559257308,12,0.416666666666667,"Escherichia","Baseline|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Vegatarian",0.397940008672038,5,69,0.70338085356552,3,0.361157559257308,12,0.416666666666667,"Escherichia","Vegatarian|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Omnivores",-0.397940008672038,5,69,0.70338085356552,3,0.361157559257308,12,0.416666666666667,"Escherichia","Omnivores|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Viru"
"k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","EEN_diet",-0.397940008672038,5,69,0.70338085356552,3,0.361157559257308,12,0.416666666666667,"Escherichia","EEN_diet|k__Viruses.k__Heunggongvirae.p__Uroviricota.c__Caudoviricetes.o__Caudovirales.f__Drexlerviridae.g__Hanrivervirus.s__Escherichia_virus_aaroes","Viru"
